"","Measurement Year","Measure Name","Statewide Average","Medical Group Name","Clinic Name","Clinic City","Clinic Zip Code","Denominator","Actual Rate","Expected Rate","Healthscore Rating","County","Metropolitan.Micropolitan.Statistical.Area","FIPS.County.Code","police_score","sk2014","total_covid_count21","Days.with.AQI","Good.Days","Unhealthy.Days","Max.AQI","Median.AQI","educ_pct"
"2107",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Allina Health","Allina Health - Faribault","Faribault",55021,509,0.4047,0.4583,"Expected","Rice","Micropolitan Statistical Area",131,59,0.187251833933409,3097641,NA,NA,NA,NA,NA,30.6
"2108",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Allina Health","Allina Health - Farmington","Farmington",55024,194,0.4536,0.4684,"Expected","Dakota","Metropolitan Statistical Area",37,62,-0.279111224164893,17626295,365,303,2,155,30,43.6
"2109",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Allina Health","Allina Health - Forest Lake","Forest Lake",55025,367,0.5531,0.4641,"Above Expected","Washington","Metropolitan Statistical Area",163,56,-0.291123605964394,10461619,227,205,0,119,35,48.8
"2110",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Allina Health","Allina Health - Fridley","Fridley",55432,284,0.493,0.4559,"Expected","Anoka","Metropolitan Statistical Area",3,53,-0.566701776658845,16326872,365,280,2,159,39,32.3
"2111",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Allina Health","Allina Health - Greenway","Minneapolis",55417,121,0.3306,0.4405,"Expected","Hennepin","Metropolitan Statistical Area",53,34,0.450817622828358,47554264,365,263,3,155,39,53.2
"2112",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Allina Health","Allina Health - Hastings","Hastings",55033,577,0.383,0.4686,"Below Expected","Dakota","Metropolitan Statistical Area",37,50,-0.279111224164893,17626295,365,303,2,155,30,43.6
"2113",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Allina Health","Allina Health - Highland Park","St Paul",55116,184,0.375,0.4535,"Expected","Ramsey","Metropolitan Statistical Area",123,NA,0.671280159383919,19903324,365,295,0,148,30,44.5
"2114",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Allina Health","Allina Health - Inver Grove Heights","Inver Grove Hts",55076,233,0.4764,0.4569,"Expected","Dakota","Metropolitan Statistical Area",37,NA,-0.279111224164893,17626295,365,303,2,155,30,43.6
"2115",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Allina Health","Allina Health - Isanti","Isanti",55040,288,0.5243,0.4666,"Expected","Isanti","Metropolitan Statistical Area",59,NA,0.212689818920589,1667287,NA,NA,NA,NA,NA,NA
"2116",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Allina Health","Allina Health - Isles","Minneapolis",55408,186,0.4731,0.4553,"Expected","Hennepin","Metropolitan Statistical Area",53,34,0.450817622828358,47554264,365,263,3,155,39,53.2
"2117",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Allina Health","Allina Health - Lakeville","Lakeville",55044,222,0.4099,0.4653,"Expected","Dakota","Metropolitan Statistical Area",37,64,-0.279111224164893,17626295,365,303,2,155,30,43.6
"2118",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Allina Health","Allina Health - Maple Grove","Maple Grove",55369,186,0.4677,0.464,"Expected","Hennepin","Metropolitan Statistical Area",53,62,0.450817622828358,47554264,365,263,3,155,39,53.2
"2119",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Allina Health","Allina Health - Maplewood","Maplewood",55109,264,0.4053,0.4514,"Expected","Ramsey","Metropolitan Statistical Area",123,54,0.671280159383919,19903324,365,295,0,148,30,44.5
"2120",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Allina Health","Allina Health - New Ulm - Springfield","Springfield",56087,32,0.5,0.4631,"Expected","Brown","Micropolitan Statistical Area",15,52,1.61177899321549,1193551,NA,NA,NA,NA,NA,NA
"2121",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Allina Health","Allina Health - New Ulm Medical Center","New Ulm",56073,491,0.3544,0.4666,"Below Expected","Brown","Micropolitan Statistical Area",15,52,1.61177899321549,1193551,NA,NA,NA,NA,NA,NA
"2122",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Allina Health","Allina Health - Nicollet Mall","Minneapolis",55402,118,0.339,0.4517,"Expected","Hennepin","Metropolitan Statistical Area",53,34,0.450817622828358,47554264,365,263,3,155,39,53.2
"2123",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Allina Health","Allina Health - Northfield","Northfield",55057,543,0.3849,0.4652,"Below Expected","Rice","Micropolitan Statistical Area",131,55,0.187251833933409,3097641,NA,NA,NA,NA,NA,30.6
"2124",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Allina Health","Allina Health - Oakdale Clinic","Oakdale",55128,77,0.3896,0.4464,"Expected","Washington","Metropolitan Statistical Area",163,64,-0.291123605964394,10461619,227,205,0,119,35,48.8
"2125",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Allina Health","Allina Health - Plymouth","Plymouth",55441,316,0.4209,0.47,"Expected","Hennepin","Metropolitan Statistical Area",53,59,0.450817622828358,47554264,365,263,3,155,39,53.2
"2126",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Allina Health","Allina Health - Ramsey","Ramsey",55303,306,0.3954,0.4625,"Expected","Anoka","Metropolitan Statistical Area",3,59,-0.566701776658845,16326872,365,280,2,159,39,32.3
"2127",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Allina Health","Allina Health - Richfield","Richfield",55423,371,0.3801,0.4617,"Below Expected","Hennepin","Metropolitan Statistical Area",53,48,0.450817622828358,47554264,365,263,3,155,39,53.2
"2128",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Allina Health","Allina Health - Savage","Savage",55378,211,0.3744,0.462,"Expected","Scott","Metropolitan Statistical Area",139,57,-0.499573760720454,6622973,351,291,0,98,37,45.3
"2129",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Allina Health","Allina Health - Shakopee","Shakopee",55379,300,0.4,0.4619,"Expected","Scott","Metropolitan Statistical Area",139,54,-0.499573760720454,6622973,351,291,0,98,37,45.3
"2130",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Allina Health","Allina Health - Sharpe Dillon Cockson & Associates","Edina",55435,75,0.3733,0.4983,"Expected","Hennepin","Metropolitan Statistical Area",53,57,0.450817622828358,47554264,365,263,3,155,39,53.2
"2131",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Allina Health","Allina Health - Shoreview","Shoreview",55126,413,0.3729,0.4638,"Below Expected","Ramsey","Metropolitan Statistical Area",123,50,0.671280159383919,19903324,365,295,0,148,30,44.5
"2132",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Allina Health","Allina Health - St. Francis Health Services - Jordan","Jordan",55352,43,0.3953,0.4638,"Expected","Scott","Metropolitan Statistical Area",139,64,-0.499573760720454,6622973,351,291,0,98,37,45.3
"2133",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Allina Health","Allina Health - St. Michael","St. Michael",55376,135,0.4741,0.4715,"Expected","Wright","Metropolitan Statistical Area",171,NA,-0.0671280159383919,6331190,357,267,2,182,39,34.9
"2134",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Allina Health","Allina Health - United Medical Specialties","St. Paul",55102,147,0.5238,0.4498,"Expected","Ramsey","Metropolitan Statistical Area",123,51,0.671280159383919,19903324,365,295,0,148,30,44.5
"2135",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Allina Health","Allina Health - Uptown","Minneapolis",55408,160,0.2625,0.4394,"Below Expected","Hennepin","Metropolitan Statistical Area",53,34,0.450817622828358,47554264,365,263,3,155,39,53.2
"2136",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Allina Health","Allina Health - Vadnais Heights","Vadnais Heights",55110,146,0.4178,0.4642,"Expected","Ramsey","Metropolitan Statistical Area",123,52,0.671280159383919,19903324,365,295,0,148,30,44.5
"2137",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Allina Health","Allina Health - West St. Paul","West St. Paul",55118,394,0.4264,0.4469,"Expected","Dakota","Metropolitan Statistical Area",37,52,-0.279111224164893,17626295,365,303,2,155,30,43.6
"2138",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Allina Health","Allina Health - Woodbury","Woodbury",55125,801,0.4694,0.4619,"Expected","Washington","Metropolitan Statistical Area",163,65,-0.291123605964394,10461619,227,205,0,119,35,48.8
"2139",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Alluma","Alluma","Crookston",56716,413,0.4479,0.4425,"Expected","Polk","Metropolitan Statistical Area",119,59,1.87463817141636,1540407,NA,NA,NA,NA,NA,NA
"2140",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Alomere Health","Alexandria Clinic, A Service of Alomere Health","Alexandria",56308,347,0.4063,0.4659,"Expected","Douglas","Micropolitan Statistical Area",41,50,1.66477479527212,1890159,NA,NA,NA,NA,NA,NA
"2141",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Altru Health System","Altru Health System - Crookston","Crookston",56716,33,0.1515,0.3932,"Below Expected","Polk","Metropolitan Statistical Area",119,59,1.87463817141636,1540407,NA,NA,NA,NA,NA,NA
"2142",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Altru Health System","Altru Health System - Devils Lake","Devils Lake",58301,34,0.3529,0.3819,"Expected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2143",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Altru Health System","Altru Health System - Grand Forks","Grand Forks",58206,505,0.5525,0.4158,"Above Expected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2144",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Amery Hospital and Clinic","AHC - Amery","Amery",54001,190,0.7316,0.4656,"Above Expected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2145",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Appleton Area Health Services","Appleton Clinic","Appleton",56208,87,0.5402,0.4492,"Expected","Swift",NA,NA,45,NA,419319,NA,NA,NA,NA,NA,NA
"2146",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Associated Clinic of Psychology","Associated Clinic of Psychology-Apple Valley","Apple Valley",55124,164,0.2195,0.4578,"Below Expected","Dakota","Metropolitan Statistical Area",37,60,-0.279111224164893,17626295,365,303,2,155,30,43.6
"2147",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Associated Clinic of Psychology","Associated Clinic of Psychology-Brooklyn Center","Brooklyn Center",55430,89,0.2472,0.4447,"Below Expected","Hennepin","Metropolitan Statistical Area",53,47,0.450817622828358,47554264,365,263,3,155,39,53.2
"2148",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Associated Clinic of Psychology","Associated Clinic of Psychology-Minneapolis","Minneapolis",55416,402,0.3582,0.4404,"Below Expected","Hennepin","Metropolitan Statistical Area",53,34,0.450817622828358,47554264,365,263,3,155,39,53.2
"2149",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Associated Clinic of Psychology","Associated Clinic of Psychology-St Louis Park","St. Louis Park",55426,207,0.1643,0.4556,"Below Expected","Hennepin","Metropolitan Statistical Area",53,58,0.450817622828358,47554264,365,263,3,155,39,53.2
"2150",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Associated Clinic of Psychology","Associated Clinic of Psychology-West St. Paul","West St. Paul",55118,243,0.3251,0.4489,"Below Expected","Dakota","Metropolitan Statistical Area",37,52,-0.279111224164893,17626295,365,303,2,155,30,43.6
"2151",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Boynton Health Service","Boynton Health Service","Minneapolis",55455,1501,0.491,0.4147,"Above Expected","Hennepin","Metropolitan Statistical Area",53,34,0.450817622828358,47554264,365,263,3,155,39,53.2
"2152",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Boynton Health Service","Boynton Health Service St. Paul","St. Paul",55108,33,0.5152,0.4213,"Expected","Ramsey","Metropolitan Statistical Area",123,51,0.671280159383919,19903324,365,295,0,148,30,44.5
"2153",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Catholic Charities Behavioral Health Clinic","Catholic Charities Behavioral Health Clinic","St. Cloud",56303,70,0.4429,0.4485,"Expected","Stearns","Metropolitan Statistical Area",145,45,0.455057286992888,8725973,362,289,2,228,36,28
"2154",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"CCM Health","CCM HEALTH","Montevideo",56265,210,0.381,0.4686,"Expected","Chippewa",NA,NA,58,NA,597440,NA,NA,NA,NA,NA,NA
"2155",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Cedar Riverside People's Center","Cedar Riverside People's Center - People's Center Medical Clinic","Minneapolis",55454,64,0.0156,0.3759,"Below Expected","Hennepin","Metropolitan Statistical Area",53,34,0.450817622828358,47554264,365,263,3,155,39,53.2
"2156",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"CentraCare Health","Carris Health - New London Clinic","New London",56273,123,0.5285,0.4643,"Expected","Kandiyohi","Micropolitan Statistical Area",67,NA,1.13552338539996,2599318,NA,NA,NA,NA,NA,NA
"2157",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"CentraCare Health","Carris Health - Redwood Clinic","Redwood Falls",56283,144,0.3611,0.4671,"Expected","Redwood",NA,NA,39,NA,699981,NA,NA,NA,NA,NA,NA
"2158",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"CentraCare Health","Carris Health - Rice memorial Hosp BH Outpatient","Willmar",56201,34,0.5588,0.4568,"Expected","Kandiyohi","Micropolitan Statistical Area",67,49,1.13552338539996,2599318,NA,NA,NA,NA,NA,NA
"2159",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"CentraCare Health","Carris Health - Willmar Main Clinic","Willmar",56201,332,0.4066,0.4501,"Expected","Kandiyohi","Micropolitan Statistical Area",67,49,1.13552338539996,2599318,NA,NA,NA,NA,NA,NA
"2160",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"CentraCare Health","Centracare Clinic - Albany","Albany",56307,116,0.4914,0.4693,"Expected","Stearns","Metropolitan Statistical Area",145,53,0.455057286992888,8725973,362,289,2,228,36,28
"2161",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"CentraCare Health","CentraCare Clinic - Becker","Becker",55308,110,0.3727,0.4687,"Expected","Sherburne","Metropolitan Statistical Area",141,47,-0.303842598457984,4589038,NA,NA,NA,NA,NA,25.8
"2162",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"CentraCare Health","CentraCare Clinic - Big Lake","Big Lake",55309,133,0.4887,0.4659,"Expected","Sherburne","Metropolitan Statistical Area",141,55,-0.303842598457984,4589038,NA,NA,NA,NA,NA,25.8
"2163",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"CentraCare Health","CentraCare Clinic - Northway","St. Cloud",56303,392,0.4158,0.4432,"Expected","Stearns","Metropolitan Statistical Area",145,45,0.455057286992888,8725973,362,289,2,228,36,28
"2164",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"CentraCare Health","Centracare Clinic - SCMG Clearwater Medical Clinic","Clearwater",55320,64,0.5313,0.4724,"Expected","Wright","Metropolitan Statistical Area",171,NA,-0.0671280159383919,6331190,357,267,2,182,39,34.9
"2165",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"CentraCare Health","Centracare Clinic - SCMG Cold Spring Medical Clinic","Cold Spring",56320,53,0.5094,0.466,"Expected","Stearns","Metropolitan Statistical Area",145,50,0.455057286992888,8725973,362,289,2,228,36,28
"2166",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"CentraCare Health","Centracare Clinic - SCMG Northwest","St. Cloud",56303,851,0.4477,0.4494,"Expected","Stearns","Metropolitan Statistical Area",145,45,0.455057286992888,8725973,362,289,2,228,36,28
"2167",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"CentraCare Health","Centracare Clinic - SCMG St. Cloud Medical Group â€“ South","St. Cloud",56301,361,0.4377,0.4401,"Expected","Stearns","Metropolitan Statistical Area",145,45,0.455057286992888,8725973,362,289,2,228,36,28
"2168",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"CentraCare Health","CentraCare Clinic - St. Joseph","St. Joseph",56374,133,0.3684,0.4566,"Expected","Stearns","Metropolitan Statistical Area",145,51,0.455057286992888,8725973,362,289,2,228,36,28
"2169",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"CentraCare Health","CentraCare Health - Family Health Center","St Cloud",56303,235,0.3617,0.4331,"Expected","Stearns","Metropolitan Statistical Area",145,NA,0.455057286992888,8725973,362,289,2,228,36,28
"2170",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"CentraCare Health","CentraCare Health - Long Prairie","Long Prairie",56347,91,0.3736,0.4566,"Expected","Todd",NA,NA,52,NA,1163565,NA,NA,NA,NA,NA,NA
"2171",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"CentraCare Health","CentraCare Health - Melrose","Melrose",56352,147,0.415,0.4617,"Expected","Stearns","Metropolitan Statistical Area",145,53,0.455057286992888,8725973,362,289,2,228,36,28
"2172",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"CentraCare Health","CentraCare Health - Paynesville Clinic","Paynesville",56362,118,0.4322,0.4674,"Expected","Stearns","Metropolitan Statistical Area",145,63,0.455057286992888,8725973,362,289,2,228,36,28
"2173",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"CentraCare Health","CentraCare Health - Paynesville-Richmond","Richmond",56368,97,0.4124,0.4591,"Expected","Stearns","Metropolitan Statistical Area",145,48,0.455057286992888,8725973,362,289,2,228,36,28
"2174",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"CentraCare Health","CentraCare Health - Sauk Centre","Sauk Centre",56378,113,0.354,0.4648,"Expected","Stearns","Metropolitan Statistical Area",145,44,0.455057286992888,8725973,362,289,2,228,36,28
"2175",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"CentraCare Health","CentraCare Health Plaza - Internal Medicine","St. Cloud",56303,129,0.5426,0.4782,"Expected","Stearns","Metropolitan Statistical Area",145,45,0.455057286992888,8725973,362,289,2,228,36,28
"2176",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"CentraCare Health","CentraCare Health Plaza - Pediatrics","St. Cloud",56303,34,0.4412,0.4268,"Expected","Stearns","Metropolitan Statistical Area",145,45,0.455057286992888,8725973,362,289,2,228,36,28
"2177",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"CentraCare Health","CentraCare River Campus - Internal Medicine","St. Cloud",56303,150,0.5067,0.4844,"Expected","Stearns","Metropolitan Statistical Area",145,45,0.455057286992888,8725973,362,289,2,228,36,28
"2178",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"CentraCare Health","St Cloud Hospital - Behavioral Health Clinic","St Cloud",56303,139,0.2878,0.4417,"Below Expected","Stearns","Metropolitan Statistical Area",145,NA,0.455057286992888,8725973,362,289,2,228,36,28
"2179",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Central Pediatrics","Central Pediatrics Woodbury","Woodbury",55125,33,0.3333,0.4336,"Expected","Washington","Metropolitan Statistical Area",163,65,-0.291123605964394,10461619,227,205,0,119,35,48.8
"2180",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Cuyuna Regional Medical Center","Cuyuna Regional Medical Center - Baxter","Baxter",56425,137,0.438,0.4523,"Expected","Crow Wing","Micropolitan Statistical Area",35,45,0.935552558972957,2680904,357,305,2,222,33,28.1
"2181",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Cuyuna Regional Medical Center","Cuyuna Regional Medical Center - Crosby Clinic","Crosby",56441,264,0.4583,0.4639,"Expected","Crow Wing","Micropolitan Statistical Area",35,53,0.935552558972957,2680904,357,305,2,222,33,28.1
"2182",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Dawson Clinic","Johnson Memorial Health Services - Dawson Clinic","Dawson",56232,100,0.35,0.4674,"Expected","Lac Qui Parle",NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA
"2183",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Duluth Family Medicine Clinic (Formerly Duluth Family Practice Center)","Duluth Family Medicine Clinic (formerly Duluth Family Practice Center)","Duluth",55805,232,0.1681,0.4144,"Below Expected","Saint Louis",NA,NA,47,NA,NA,365,308,2,157,35,NA
"2184",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Edina Sports Health & Wellness","Edina Sports + Family Medicine","Edina",55435,150,0.32,0.473,"Below Expected","Hennepin","Metropolitan Statistical Area",53,57,0.450817622828358,47554264,365,263,3,155,39,53.2
"2185",2021,"PHQ-9 Follow-up Rate at 6 Months Adult",0.4532,"Entira Family Clinics (formerly Family Health Services MN)","Entira Family Clinics - Como/Roseville (formerly Family HealthServices Minnesota - Larpenteur Clinic)","St. Paul",55113,95,0.6105,0.452,"Above Expected","Ramsey","Metropolitan Statistical Area",123,51,0.671280159383919,19903324,365,295,0,148,30,44.5
