"Facility ID","Facility Name","Address","City","State","ZIP Code","County","Telephone","Patients who reported that staff definitely gave care in a professional way and the facility was clean","Patients who reported that staff somewhat gave care in a professional way or the facility was somewhat clean","Patients who reported that staff did not give care in a professional way or the facility was not clean","Facilities and staff linear mean score","Patients who reported that staff definitely communicated about what to expect during and after the procedure","Patients who reported that staff somewhat communicated about what to expect during and after the procedure","Patients who reported that staff did not communicate about what to expect during and after the procedure","Communication about your procedure linear mean score","Patients who gave the facility a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest)","Patients who gave the facility a rating of 7 or 8 on a scale from 0 (lowest) to 10 (highest)","Patients who gave the facility a rating of 0 to 6 on a scale from 0 (lowest) to 10 (highest)","Patients’ rating of the facility linear mean score","Patients who reported YES they would DEFINITELY recommend the facility to family or friends","Patients who reported PROBABLY YES they would recommend the facility to family or friends","Patients who reported NO, they would not recommend the facility to family or friends","Patients recommending the facility linear mean score","Footnote","Number of Sampled Patients","Number of Completed Surveys","Survey Response Rate Percent","Start Date","End Date"
450465,MATAGORDA REGIONAL MEDICAL CENTER,104 7TH STREET,BAY CITY,TX,77414,Matagorda,(979) 245-6383,96,4,0,98,92,7,1,95,81,17,2,93,73,25,2,90,,1149,195,17,01/01/2021,12/31/2021
450469,WILSON N JONES REGIONAL MEDICAL CENTER,500 N HIGHLAND AVENUE,SHERMAN,TX,75091,Grayson,(903) 870-4611,96,3,1,97,94,2,4,95,76,15,9,90,77,16,7,89,3,513,73,14,01/01/2021,12/31/2021
450539,COVENANT HOSPITAL PLAINVIEW,2601 DIMMITT RD,PLAINVIEW,TX,79072,Hale,(806) 296-5531,97,3,0,98,93,6,1,96,85,13,2,94,78,21,1,92,,1532,283,22,01/01/2021,12/31/2021
450571,SHANNON MEDICAL CENTER,120 E HARRIS AVE.,SAN ANGELO,TX,76903,Tom Green,(325) 653-6741,97,3,0,99,92,7,1,96,88,10,2,95,85,13,2,94,,5552,1153,21,01/01/2021,12/31/2021
450597,CUERO REGIONAL HOSPITAL,2550 N ESPLANADE,CUERO,TX,77954,DeWitt,(361) 275-6191,98,2,0,99,94,6,0,97,89,9,2,95,84,14,2,94,,677,180,27,01/01/2021,12/31/2021
450604,HILL COUNTRY MEMORIAL HOSPITAL INC,1020 SOUTH STATE HIGHWAY 16,FREDERICKSBURG,TX,78624,Gillespie,(830) 997-4353,98,2,0,99,94,5,1,97,92,6,2,96,88,11,1,95,,1215,392,33,01/01/2021,12/31/2021
450643,DOCTORS HOSPITAL OF LAREDO,10700 MCPHERSON ROAD,LAREDO,TX,78041,Webb,(956) 523-2000,96,4,0,98,91,7,2,94,90,8,2,96,88,10,2,95,,2212,361,16,01/01/2021,12/31/2021
450656,NACOGDOCHES MEDICAL CENTER,4920 NE STALLINGS DRIVE,NACOGDOCHES,TX,75965,Nacogdoches,(936) 569-9481,94,4,2,96,89,8,3,93,81,14,5,92,82,15,3,92,,966,218,23,01/01/2021,12/31/2021
450668,THE HOSPITALS OF PROVIDENCE - SIERRA CAMPUS,1625 MEDICAL CENTER DR,EL PASO,TX,79902,El Paso,(915) 747-4000,94,5,1,96,86,11,3,91,86,9,5,93,82,15,3,92,,1915,438,23,01/01/2021,12/31/2021
450678,BAYLOR SCOTT & WHITE MEDICAL CENTER-WHITE ROCK,9440 POPPY DR,DALLAS,TX,75218,Dallas,(214) 324-6100,,,,,,,,,,,,,,,,,4,,,,,
450755,COVENANT HOSPITAL LEVELLAND,1900 COLLEGE AVE,LEVELLAND,TX,79336,Hockley,(806) 894-4963,98,2,0,99,93,5,2,96,82,18,0,94,88,12,0,96,3,134,30,23,01/01/2021,12/31/2021
450774,TOPS SURGICAL SPECIALTY HOSPITAL,17080 RED OAK DRIVE,HOUSTON,TX,77090,Harris,(281) 539-2900,98,2,0,99,92,7,1,95,93,6,1,97,91,8,1,96,,816,202,25,01/01/2021,12/31/2021
450808,NORTHWEST HILLS SURGICAL HOSPITAL,6818 AUSTIN CTR BLVD SUITE 100,AUSTIN,TX,78731,Travis,(512) 346-1994,97,3,0,99,92,7,1,95,89,9,2,95,87,11,2,95,,3926,836,21,01/01/2021,12/31/2021
450853,BAYLOR SCOTT & WHITE MEDICAL CENTER - FRISCO,5601 WARREN PARKWAY,FRISCO,TX,75034,Denton,(214) 618-2000,98,2,0,99,90,8,2,94,92,6,2,96,89,10,1,96,,2543,506,20,01/01/2021,12/31/2021
450860,SUGAR LAND SURGICAL HOSPITAL LLP,16906 SOUTHWEST FREEWAY,SUGAR LAND,TX,77479,Fort Bend,(281) 243-1000,98,2,0,99,92,7,1,95,93,5,2,96,91,8,1,97,,1128,238,21,01/01/2021,12/31/2021
450864,BAYLOR SCOTT & WHITE TEXAS SPINE & JOINT HOSPITAL,1814 ROSELAND BOULEVARD,TYLER,TX,75701,Smith,(903) 525-3300,98,2,0,99,91,7,2,95,93,5,2,96,92,7,1,97,,1990,606,31,01/01/2021,12/31/2021
450869,DOCTORS HOSPITAL AT RENAISSANCE,5501 SOUTH MCCOLL,EDINBURG,TX,78539,Hidalgo,(956) 362-8677,93,6,1,96,80,16,4,88,76,17,7,90,72,25,3,89,,1561,234,16,01/01/2021,12/31/2021
450871,ARISE AUSTIN MEDICAL CENTER,3003 BEE CAVES ROAD,AUSTIN,TX,78746,Travis,(512) 347-9888,95,4,1,97,90,8,2,94,82,13,5,92,78,16,6,90,,1365,374,28,01/01/2021,12/31/2021
450874,BAYLOR SURGICAL HOSPITAL AT LAS COLINAS,400 WEST LYNDON B JOHNSON SUITE 101B,IRVING,TX,75063,Dallas,(972) 868-4000,98,2,0,99,93,5,2,96,92,6,2,96,90,9,1,96,,867,180,21,01/01/2021,12/31/2021
450876,LUBBOCK HEART HOSPITAL LP,4810 NORTH LOOP 289,LUBBOCK,TX,79416,Lubbock,(806) 687-7777,96,3,1,98,85,12,3,91,89,9,2,95,89,10,1,96,,1470,407,28,01/01/2021,12/31/2021
450880,BAYLOR SCOTT AND WHITE SURGICAL HOSPITAL FORTWORTH,1800 PARK PLACE AVENUE,FORT WORTH,TX,76110,Tarrant,(682) 703-5600,98,1,1,99,94,5,1,96,91,8,1,96,90,9,1,96,,1393,386,28,01/01/2021,12/31/2021
450883,BAYLOR MEDICAL CENTER AT TROPHY CLUB,2850 E STATE HIGHWAY 114,TROPHY CLUB,TX,76262,Denton,(817) 837-4600,98,2,0,99,92,6,2,95,90,9,1,96,90,9,1,96,,1788,333,19,01/01/2021,12/31/2021
450888,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHLAKE,1545 E SOUTHLAKE BLVD,SOUTHLAKE,TX,76092,Tarrant,(817) 748-8700,,,,,,,,,,,,,,,,,4,,,,,
450889,TEXAS INSTITUTE FOR SURGERY AT PRESBYTERIAN HOSPIT,7115 GREENVILLE AVENUE SUITE 100,DALLAS,TX,75231,Dallas,(214) 647-5300,97,2,1,98,90,7,3,94,90,7,3,95,88,9,3,95,,1424,353,25,01/01/2021,12/31/2021
450891,TEXAS HEALTH CENTER FOR DIAGNOSTICS & SURGERY,6020 W PARKER ROAD,PLANO,TX,75093,Collin,(972) 403-2700,,,,,,,,,,,,,,,,,4,,,,,
451333,MARTIN COUNTY HOSPITAL DISTRICT,600 E INTERSTATE 20,STANTON,TX,79782,Martin,(432) 756-3345,93,7,0,97,96,3,1,98,94,6,0,97,86,14,0,96,3,57,15,29,01/01/2021,12/31/2021
451386,MEMORIAL HOSPITAL,224 E SECOND STREET,DUMAS,TX,79029,Moore,(806) 935-7171,91,9,0,95,89,10,1,94,76,14,10,91,75,23,2,91,3,523,63,14,01/01/2021,12/31/2021
451387,UVALDE MEMORIAL HOSPITAL,1025 GARNER FIELD ROAD,UVALDE,TX,78801,Uvalde,(830) 278-6251,97,3,0,99,92,6,2,95,88,11,1,95,87,12,1,95,,880,152,20,01/01/2021,12/31/2021
460001,UTAH VALLEY HOSPITAL,1034 NORTH 500 WEST,PROVO,UT,84604,Utah,(801) 373-7850,96,4,0,98,89,9,2,94,87,11,2,95,86,13,1,95,,7336,1372,19,01/01/2021,12/31/2021
460004,MCKAY DEE HOSPITAL,4401 HARRISON BOULEVARD,OGDEN,UT,84403,Weber,(801) 387-2800,96,4,0,98,89,9,2,93,85,13,2,94,84,14,2,94,,6120,1265,21,01/01/2021,12/31/2021
460006,LDS HOSPITAL,8TH AVENUE AND C STREET,SALT LAKE CITY,UT,84143,Salt Lake,(801) 408-1100,96,4,0,98,91,8,1,95,87,12,1,94,85,14,1,94,,4955,1116,23,01/01/2021,12/31/2021
460007,CEDAR CITY HOSPITAL,1303 NORTH MAIN STREET,CEDAR CITY,UT,84721,Iron,(435) 868-5800,98,2,0,99,93,6,1,96,92,7,1,96,87,12,1,95,,1888,505,27,01/01/2021,12/31/2021
460010,INTERMOUNTAIN MEDICAL CENTER,5121 SOUTH COTTONWOOD STREET,MURRAY,UT,84107,Salt Lake,(801) 507-7000,94,5,1,97,89,9,2,93,85,13,2,94,85,13,2,94,,8852,1855,21,01/01/2021,12/31/2021
460015,LOGAN REGIONAL HOSPITAL,500 EAST 1400 NORTH,LOGAN,UT,84341,Cache,(435) 716-1000,98,2,0,99,89,9,2,94,86,12,2,94,83,16,1,94,,3196,728,23,01/01/2021,12/31/2021
460019,UINTAH BASIN MEDICAL CENTER,250 WEST 300 NORTH,ROOSEVELT,UT,84066,Duchesne,(435) 722-4691,96,3,1,98,89,8,3,93,72,25,3,90,73,23,4,89,,1520,264,17,01/01/2021,12/31/2021
460021,ST. GEORGE REGIONAL HOSPITAL,1380 EAST MEDICAL CENTER DRIVE,ST GEORGE,UT,84790,Washington,(435) 251-2100,97,3,0,98,90,9,1,94,88,10,2,95,89,10,1,96,,5984,1617,27,01/01/2021,12/31/2021
460023,AMERICAN FORK HOSPITAL,170 NORTH 1100 EAST,AMERICAN FORK,UT,84003,Utah,(801) 855-3305,96,4,0,98,90,8,2,94,88,10,2,94,84,15,1,94,,4675,794,17,01/01/2021,12/31/2021
460026,SEVIER VALLEY HOSPITAL,1000 NORTH MAIN STREET,RICHFIELD,UT,84701,Sevier,(435) 893-4100,98,2,0,99,90,9,1,94,85,12,3,93,78,20,2,92,,1770,472,27,01/01/2021,12/31/2021
460039,BEAR RIVER VALLEY HOSPITAL,905 NORTH 1000 WEST,TREMONTON,UT,84337,Box Elder,(435) 207-4501,98,2,0,99,95,4,1,97,89,10,1,95,88,11,1,96,,974,248,25,01/01/2021,12/31/2021
460043,OREM COMMUNITY HOSPITAL,331 NORTH 400 WEST,OREM,UT,84057,Utah,(801) 714-3307,97,3,0,99,88,11,1,93,85,14,1,94,83,16,1,94,,1322,201,15,01/01/2021,12/31/2021
460044,ALTA VIEW HOSPITAL,9660 SOUTH 1300 EAST,SANDY,UT,84094,Salt Lake,(801) 501-2600,97,3,0,98,91,8,1,95,91,7,2,95,88,11,1,95,,4119,974,24,01/01/2021,12/31/2021
460049,THE ORTHOPEDIC SPECIALTY HOSPITAL,5848 SOUTH 300 EAST,MURRAY,UT,84107,Salt Lake,(801) 314-4100,98,2,0,99,90,8,2,94,89,10,1,95,89,9,2,95,,2214,564,25,01/01/2021,12/31/2021
460057,PARK CITY HOSPITAL,900 ROUND VALLEY DRIVE,PARK CITY,UT,84060,Summit,(435) 658-6700,95,4,1,97,89,10,1,94,91,7,2,95,89,10,1,96,,2394,493,21,01/01/2021,12/31/2021
460058,RIVERTON HOSPITAL,3741 WEST 12600 SOUTH,RIVERTON,UT,84065,Salt Lake,(801) 285-4000,96,4,0,98,91,7,2,94,91,8,1,96,89,10,1,96,,4084,724,18,01/01/2021,12/31/2021
460061,LAYTON HOSPITAL,201 WEST LAYTON PARKWAY,LAYTON,UT,84041,Davis,(801) 543-6703,96,4,0,98,90,8,2,94,90,9,1,95,88,11,1,95,,4970,1076,22,01/01/2021,12/31/2021
460062,SPANISH FORK HOSPITAL,765 EAST MARKET PLACE DRIVE,SPANISH FORK,UT,84660,,(385) 290-9353,,,,,,,,,,,,,,,,,4,,,,,
461300,DELTA COMMUNITY HOSPITAL,126 SOUTH WHITE SAGE AVENUE,DELTA,UT,84624,Millard,(435) 864-5591,99,1,0,100,97,3,0,99,92,6,2,96,90,8,2,96,3,299,96,32,01/01/2021,12/31/2021
461301,FILLMORE COMMUNITY HOSPITAL,674 SOUTH HIGHWAY 99,FILLMORE,UT,84631,Millard,(435) 743-5591,100,0,0,100,97,3,0,98,88,8,4,94,84,13,3,92,3,107,37,35,01/01/2021,12/31/2021
461303,SANPETE VALLEY HOSPITAL - CAH,1100 SOUTH MEDICAL DRIVE,MOUNT PLEASANT,UT,84647,Sanpete,(435) 462-4123,98,2,0,99,89,10,1,94,87,10,3,94,84,13,3,93,,820,260,32,01/01/2021,12/31/2021
461304,CENTRAL VALLEY MEDICAL CENTER - CAH,48 WEST 1500 NORTH,NEPHI,UT,84648,Juab,(435) 623-3000,97,3,0,98,91,8,1,95,87,11,2,95,85,14,1,95,,859,185,25,01/01/2021,12/31/2021
461307,HEBER VALLEY HOSPITAL,454 EAST MEDICAL WAY,HEBER CITY,UT,84032,Wasatch,(435) 657-2500,98,2,0,99,94,5,1,97,93,6,1,96,87,12,1,95,,1188,274,23,01/01/2021,12/31/2021
461333,GARFIELD MEMORIAL HOSPITAL,200 NORTH 400 EAST,PANGUITCH,UT,84759,Garfield,(435) 676-8811,95,5,0,97,89,9,2,94,86,12,2,94,88,10,2,95,3,132,41,31,01/01/2021,12/31/2021
470001,CENTRAL VERMONT MEDICAL CENTER,BOX 547,BARRE,VT,05641,Washington,(802) 371-4100,98,2,0,99,93,6,1,96,87,11,2,94,84,15,1,94,,2117,579,27,01/01/2021,12/31/2021
470003,UNIV. OF VERMONT - FLETCHER ALLEN HEALTH CARE,111 COLCHESTER AVE,BURLINGTON,VT,05401,Chittenden,(802) 847-0000,97,3,0,98,92,7,1,96,82,15,3,93,84,15,1,94,,1871,480,26,01/01/2021,12/31/2021
470005,RUTLAND REGIONAL MEDICAL CENTER,160 ALLEN ST,RUTLAND,VT,05701,Rutland,(802) 775-7111,98,2,0,99,90,8,2,94,84,14,2,94,78,20,2,92,,3528,1114,32,01/01/2021,12/31/2021
470012,SOUTHWESTERN VERMONT MEDICAL CENTER,100 HOSPITAL DRIVE,BENNINGTON,VT,05201,Bennington,(802) 442-6361,99,1,0,99,93,6,1,96,89,9,2,95,87,12,1,95,,1529,510,33,01/01/2021,12/31/2021
470024,NORTHWESTERN MEDICAL CENTER INC,133 FAIRFIELD STREET,SAINT ALBANS,VT,05478,Franklin,(802) 524-5911,98,2,0,99,91,7,2,95,84,14,2,93,82,17,1,93,,1878,499,27,01/01/2021,12/31/2021
471302,MT ASCUTNEY HOSPITAL,289 COUNTY ROAD,WINDSOR,VT,05089,Windsor,(802) 674-6711,,,,,,,,,,,,,,,,,4,,,,,
471303,NORTHEASTERN VERMONT REGIONAL HOSPITAL,1315 HOSPITAL DRIVE,SAINT JOHNSBURY,VT,05819,Caledonia,(802) 748-7400,98,2,0,99,96,3,1,98,88,11,1,95,85,14,1,94,,2169,453,28,01/01/2021,12/31/2021
490009,UNIVERSITY OF VIRGINIA MEDICAL CENTER,1215 LEE STREET,CHARLOTTESVILLE,VA,22908,Charlottesville City,(800) 251-3627,98,2,0,99,94,5,1,96,91,8,1,96,91,8,1,96,,4036,993,25,01/01/2021,12/31/2021
490022,MARY WASHINGTON HOSPITAL,1001 SAM PERRY BOULEVARD,FREDERICKSBURG,VA,22401,Fredericksburg City,(540) 741-1100,97,3,0,98,92,6,2,95,86,12,2,94,82,17,1,93,,4857,1232,25,01/01/2021,12/31/2021
490032,MEDICAL COLLEGE OF VIRGINIA HOSPITALS,BOX 980510   1250 EAST MARSHALL STREET,RICHMOND,VA,23298,Richmond City,(804) 828-0938,95,4,1,97,91,7,2,95,82,14,4,93,79,18,3,91,,3870,653,18,01/01/2021,12/31/2021
490037,RIVERSIDE SHORE MEMORIAL HOSPITAL,20480 MARKET STREET,ONANCOCK,VA,23417,Northampton,(757) 414-8000,96,4,0,98,92,7,1,95,87,11,2,94,77,21,2,91,,2022,452,22,01/01/2021,12/31/2021
490038,SMYTH COUNTY COMMUNITY HOSPITAL,245 MEDICAL PARK DRIVE,MARION,VA,24354,Smyth,(276) 378-1000,97,3,0,98,92,7,1,95,83,15,2,93,77,20,3,91,,1355,339,25,01/01/2021,12/31/2021
490052,RIVERSIDE REGIONAL MEDICAL CENTER,500 J CLYDE MORRIS BLVD,NEWPORT NEWS,VA,23601,Newport News City,(757) 594-2000,97,3,0,98,92,7,1,95,90,8,2,95,87,11,2,95,,6019,1710,28,01/01/2021,12/31/2021
490053,JOHNSTON MEMORIAL HOSPITAL,16000 JOHNSTON MEMORIAL DRIVE,ABINGDON,VA,24211,Washington,(276) 258-1000,98,2,0,99,91,8,1,95,88,11,1,96,85,14,1,94,,1057,245,23,01/01/2021,12/31/2021
490084,VCU HEALTH TAPPAHANNOCK HOSPITAL,618 HOSPITAL ROAD,TAPPAHANNOCK,VA,22560,Essex,(804) 443-6189,97,3,0,98,93,6,1,96,85,13,2,94,80,17,3,92,,1492,405,27,01/01/2021,12/31/2021
490098,COMMUNITY MEMORIAL HOSPITAL,1755 NORTH MECKLENBURG AVENUE,SOUTH HILL,VA,23970,Mecklenburg,(434) 584-2499,96,3,1,98,94,4,2,96,90,7,3,95,84,12,4,92,,1022,192,19,01/01/2021,12/31/2021
490120,CHESAPEAKE GENERAL HOSPITAL,"736 BATTLEFIELD BLVD, NORTH",CHESAPEAKE,VA,23320,Chesapeake City,(757) 312-8121,96,3,1,98,93,6,1,96,85,12,3,93,80,17,3,91,,2972,602,20,01/01/2021,12/31/2021
490130,RIVERSIDE WALTER REED HOSPITAL,7519 HOSPITAL ROAD,GLOUCESTER,VA,23061,Gloucester,(804) 693-8800,99,1,0,99,95,4,1,97,90,9,1,95,87,12,1,95,,1633,417,26,01/01/2021,12/31/2021
490140,"STAFFORD HOSPITAL, LLC",101 HOSPITAL CENTER BOULEVARD,STAFFORD,VA,22554,Stafford,(540) 741-9000,98,2,0,99,94,5,1,96,90,9,1,95,89,10,1,96,,1726,354,21,01/01/2021,12/31/2021
490143,RIVERSIDE DOCTORS' HOSPITAL OF WILLIAMSBURG,1500 COMMONWEALTH AVENUE,WILLIAMSBURG,VA,23185,James City,(757) 585-2010,98,2,0,99,93,6,1,96,91,8,1,96,87,12,1,95,,1527,443,29,01/01/2021,12/31/2021
500002,PROVIDENCE ST MARY MEDICAL CENTER,401 W POPLAR ST,WALLA WALLA,WA,99362,Walla Walla,(509) 522-5900,96,3,1,98,91,8,1,95,80,18,2,92,79,20,1,92,,1617,481,30,01/01/2021,12/31/2021
500003,SKAGIT VALLEY HOSPITAL,1415 KINCAID STREET,MOUNT VERNON,WA,98274,Skagit,(360) 424-4111,97,3,0,98,91,8,1,95,81,17,2,93,78,20,2,92,,1912,466,24,01/01/2021,12/31/2021
500007,ISLAND HOSPITAL,1211 24TH STREET,ANACORTES,WA,98221,Skagit,(360) 299-1300,97,3,0,99,88,10,2,93,82,15,3,93,83,16,1,94,,1144,359,31,01/01/2021,12/31/2021
500008,UNIVERSITY OF WASHINGTON MEDICAL CTR,1959 NE PACIFIC ST,SEATTLE,WA,98195,King,(206) 598-3300,96,3,1,98,92,7,1,95,86,12,2,94,86,11,3,94,,6996,1616,23,01/01/2021,12/31/2021
500014,PROVIDENCE REGIONAL MEDICAL CENTER EVERETT,1321 COLBY AVENUE,EVERETT,WA,98201,Snohomish,(425) 261-2000,94,5,1,96,90,8,2,94,81,16,3,93,82,16,2,93,,3078,709,23,01/01/2021,12/31/2021
500019,PROVIDENCE CENTRALIA HOSPITAL,914 S SCHEUBER ROAD,CENTRALIA,WA,98531,Lewis,(360) 736-2803,97,3,0,99,91,7,2,95,86,12,2,94,80,19,1,93,,1511,370,24,01/01/2021,12/31/2021
500024,PROVIDENCE ST PETER HOSPITAL,413 LILLY ROAD NE,OLYMPIA,WA,98506,Thurston,(360) 491-9480,96,3,1,98,88,10,2,93,85,13,2,94,87,12,1,95,,2037,543,27,01/01/2021,12/31/2021
500025,SWEDISH MEDICAL CENTER / CHERRY HILL,500 17TH AVENUE,SEATTLE,WA,98122,King,(206) 320-2000,96,4,0,98,93,6,1,96,85,14,1,94,84,14,2,94,,714,236,33,01/01/2021,12/31/2021
500026,SWEDISH EDMONDS HOSPITAL,21601 76TH AVENUE WEST,EDMONDS,WA,98026,Snohomish,(425) 640-4000,96,3,1,98,91,8,1,95,81,17,2,93,83,15,2,94,,2321,486,21,01/01/2021,12/31/2021
500027,SWEDISH MEDICAL CENTER,747 BROADWAY,SEATTLE,WA,98122,King,(206) 386-6000,93,6,1,96,88,10,2,93,79,16,5,92,80,16,4,91,,2542,492,19,01/01/2021,12/31/2021
500033,SAMARITAN HOSPITAL,801 EAST WHEELER ROAD,MOSES LAKE,WA,98837,Grant,(509) 765-5606,96,4,0,98,91,8,1,95,77,22,1,92,68,30,2,89,,1559,319,21,01/01/2021,12/31/2021
500051,OVERLAKE HOSPITAL MEDICAL CENTER,1035-116TH AVE NE,BELLEVUE,WA,98004,King,(425) 688-5000,96,3,1,98,92,6,2,95,85,12,3,94,86,13,1,95,,1749,446,26,01/01/2021,12/31/2021
500052,KAISER PERMANENTE CENTRAL HOSPITAL,201 - 16TH AVENUE EAST,SEATTLE,WA,98112,King,(206) 326-3000,96,3,1,98,90,8,2,94,79,18,3,92,77,20,3,91,,2385,697,29,01/01/2021,12/31/2021
500054,PROV SACRED HRT MED CTR & CHILDS HOSP.,101 WEST 8TH AVENUE,SPOKANE,WA,99204,Spokane,(509) 474-3040,96,4,0,98,89,9,2,94,84,14,2,94,84,13,3,93,,1522,404,27,01/01/2021,12/31/2021
500058,KADLEC REGIONAL MEDICAL CENTER,888 SWIFT BLVD,RICHLAND,WA,99352,Benton,(509) 946-4611,95,4,1,97,91,7,2,94,88,8,4,94,80,18,2,93,,1985,428,22,01/01/2021,12/31/2021
500060,CASCADE VALLEY HOSPITAL,330 S STILLAGUAMISH AVE,ARLINGTON,WA,98223,Snohomish,(360) 435-2133,97,2,1,98,93,6,1,96,87,12,1,95,84,15,1,94,,2153,464,22,01/01/2021,12/31/2021
500064,HARBORVIEW MEDICAL CENTER,325 9TH AVENUE,SEATTLE,WA,98104,King,(206) 731-3000,95,4,1,97,90,8,2,94,83,13,4,93,82,14,4,92,,1305,213,17,01/01/2021,12/31/2021
500072,OLYMPIC MEDICAL CENTER,939 CAROLINE ST,PORT ANGELES,WA,98362,Clallam,(360) 417-7000,96,4,0,98,91,8,1,95,82,15,3,92,80,18,2,92,,2007,705,35,01/01/2021,12/31/2021
500077,PROVIDENCE HOLY FAMILY HOSPITAL,5633 NORTH LIDGERWOOD,SPOKANE,WA,99208,Spokane,(509) 482-2450,95,4,1,97,90,8,2,94,82,15,3,92,79,18,3,91,,1976,505,26,01/01/2021,12/31/2021
500088,VALLEY MEDICAL CENTER,400 S 43RD ST,RENTON,WA,98055,King,(425) 228-3450,98,2,0,99,91,7,2,95,86,12,2,94,85,13,2,94,,3977,839,22,01/01/2021,12/31/2021
500152,SWEDISH ISSAQUAH,751 NE BLAKELY DR,ISSAQUAH,WA,98029,King,(425) 313-4000,98,2,0,99,94,5,1,97,93,6,1,96,91,7,2,96,,2789,527,19,01/01/2021,12/31/2021
501308,COULEE MEDICAL CENTER,411 FORTUYN ROAD,GRAND COULEE,WA,99133,Grant,(509) 633-1753,99,1,0,99,96,4,0,98,82,18,0,94,77,22,1,92,3,307,68,22,01/01/2021,12/31/2021
501309,PROVIDENCE ST JOSEPH HOSPITAL,500 EAST WEBSTER,CHEWELAH,WA,99109,Stevens,(509) 935-8211,99,1,0,99,98,2,0,99,95,4,1,91,49,18,33,60,1,18,5,28,01/01/2021,12/31/2021
501323,JEFFERSON HEALTHCARE,834 SHERIDAN STREET,PORT TOWNSEND,WA,98368,Jefferson,(360) 385-2200,98,2,0,99,95,4,1,97,91,8,1,95,87,11,2,95,,1185,417,35,01/01/2021,12/31/2021
501326,PROVIDENCE MOUNT CARMEL HOSPITAL,982 EAST COLUMBIA,COLVILLE,WA,99114,Stevens,(509) 684-2561,98,2,0,99,93,6,1,96,86,12,2,94,80,19,1,93,,1202,377,31,01/01/2021,12/31/2021
501327,WHITMAN HOSPITAL AND MEDICAL CENTER,1200 WEST FAIRVIEW,COLFAX,WA,99111,Whitman,(509) 397-3435,98,2,0,99,95,4,1,98,91,8,1,95,88,12,0,96,,487,136,28,01/01/2021,12/31/2021
501333,KITTITAS VALLEY COMMUNITY HOSPITAL,603 SOUTH CHESTNUT,ELLENSBURG,WA,98926,Kittitas,(509) 962-9841,96,3,1,98,87,11,2,92,80,17,3,92,73,26,1,90,,2147,607,29,01/01/2021,12/31/2021
510001,WEST VIRGINIA UNIVERSITY HOSPITALS,1 MEDICAL CENTER DRIVE,MORGANTOWN,WV,26506,Monongalia,(304) 598-4200,97,3,0,98,93,6,1,96,86,11,3,94,86,13,1,95,,6518,1651,25,01/01/2021,12/31/2021
510006,UNITED HOSPITAL CENTER,327 MEDICAL PARK DRIVE,BRIDGEPORT,WV,26330,Harrison,(681) 342-1000,97,3,0,99,92,7,1,96,86,12,2,94,83,15,2,93,,3474,868,25,01/01/2021,12/31/2021
510008,BERKELEY MEDICAL CENTER,2500 HOSPITAL DRIVE,MARTINSBURG,WV,25401,Berkeley,(304) 264-1000,97,3,0,98,90,8,2,94,87,10,3,94,82,15,3,93,,5707,1234,22,01/01/2021,12/31/2021
510013,REYNOLDS MEMORIAL HOSPITAL,800 WHEELING AVE,GLEN DALE,WV,26038,Marshall,(304) 843-3230,96,4,0,98,91,7,2,95,83,16,1,93,78,21,1,92,,1555,487,31,01/01/2021,12/31/2021
510024,MON HEALTH MEDICAL CENTER,1200 JD ANDERSON DRIVE,MORGANTOWN,WV,26505,Monongalia,(304) 598-1200,,,,,,,,,,,,,,,,,4,,,,,
510038,STONEWALL JACKSON MEMORIAL HOSPITAL,230 HOSPITAL PLAZA,WESTON,WV,26452,Lewis,(304) 269-8080,95,4,1,97,92,6,2,95,85,12,3,94,81,17,2,92,,1312,224,17,01/01/2021,12/31/2021
510046,PRINCETON COMMUNITY HOSPITAL,122 12TH STREET,PRINCETON,WV,24740,Mercer,(304) 487-7260,93,6,1,96,89,9,2,94,76,18,6,90,69,28,3,88,,908,275,30,01/01/2021,12/31/2021
510050,WHEELING HOSPITAL,1 MEDICAL PARK,WHEELING,WV,26003,Ohio,(304) 243-3000,96,3,1,98,88,8,4,92,78,19,3,92,86,12,2,95,,1888,211,11,01/01/2021,12/31/2021
511306,ROANE GENERAL HOSPITAL,200 HOSPITAL DRIVE,SPENCER,WV,25276,Roane,(304) 927-4444,,,,,,,,,,,,,,,,,4,,,,,
511312,PRESTON MEMORIAL HOSPITAL,150 MEMORIAL DRIVE,KINGWOOD,WV,26537,Preston,(304) 329-1400,,,,,,,,,,,,,,,,,4,,,,,
511315,POTOMAC VALLEY HOSPITAL,100 PIN OAK LANE,KEYSER,WV,26726,Mineral,(304) 597-3500,97,3,0,98,95,4,1,97,86,13,1,94,81,18,1,93,,1408,369,26,01/01/2021,12/31/2021
511319,JEFFERSON MEDICAL CENTER,300 SOUTH PRESTON STREET,RANSON,WV,25438,Jefferson,(304) 728-1600,97,3,0,98,92,6,2,95,86,13,1,94,81,18,1,93,,1985,494,25,01/01/2021,12/31/2021
511322,SUMMERSVILLE REGIONAL MEDICAL CENTER,400 FAIRVIEW HEIGHTS ROAD,SUMMERSVILLE,WV,26651,Nicholas,(304) 872-2891,97,3,0,98,92,6,2,95,80,18,2,93,74,23,3,90,,1240,346,28,01/01/2021,12/31/2021
