"Facility Name","Facility ID","NPI","City","State","ZIP Code","Year","ASC-9 Rate","ASC-9 Footnote","ASC-11 Rate","ASC-11 Footnote","ASC-12 Total Cases","ASC-12 Performance Category","ASC-12 RSHV Rate","ASC-12 Interval Lower Limit","ASC-12 Interval Upper Limit","ASC-12 Footnote","ASC-13 Rate","ASC-13 Footnote","ASC-14 Rate","ASC-14 Footnote","ASC-17 Total Cases","ASC-17 Performance Category","ASC-17 RSHV Rate","ASC-17 Interval Lower Limit","ASC-17 Interval Upper Limit","ASC-17 Footnote","ASC-18 Total Cases","ASC-18 Performance Category","ASC-18 RSHV Rate","ASC-18 Interval Lower Limit","ASC-18 Interval Upper Limit","ASC-18 Footnote","ASC-20 Sample","ASC-20 Rate","ASC-20 Footnote"
WESTERN MARYLAND EYE SURGICAL CENTER PHILIP J MCGANN M D P A,21C0001084,1902991979,FREDERICK,MD,21701,2021,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,1.49,,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
WESTERN MARYLAND EYE SURGICAL CENTER PHILIP J MCGANN M D P A,21C0001084,1902991979,FREDERICK,MD,21701,2022_Q1,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,9,N/A,1
CENTER FOR ENDOSCOPY INC,10C0001392,1912018086,SARASOTA,FL,34239,2021,98.07,,N/A,5,2738,No Different Than the National Rate,8.8,6.8,11.4,,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
CENTER FOR ENDOSCOPY INC,10C0001392,1912018086,SARASOTA,FL,34239,2022_Q1,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,43,97.7,
HAWAIIAN EYE CENTER,12C0001000,1912080672,WAHIAWA,HI,96789,2021,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,0.18,,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
HAWAIIAN EYE CENTER,12C0001000,1912080672,WAHIAWA,HI,96789,2022_Q1,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,46,100,
MEDSTAR SURGERY CENTER AT LAFAYETTE CENTRE LLC,09C0001001,1912090432,WASHINGTON,DC,20036,2021,58.62,,N/A,5,390,No Different Than the National Rate,10.7,7.8,14.9,,N/A,5,N/A,5,100,No Different Than the National Rate,2.2,1.5,3.5,,51,No Different Than the National Rate,5.4,3.4,8.6,,,N/A,5
MEDSTAR SURGERY CENTER AT LAFAYETTE CENTRE LLC,09C0001001,1912090432,WASHINGTON,DC,20036,2022_Q1,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,60,100,
APOGEE OUTPATIENT SURGERY CENTER,05C0001471,1912094509,REDDING,CA,96001,2021,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
APOGEE OUTPATIENT SURGERY CENTER,05C0001471,1912094509,REDDING,CA,96001,2022_Q1,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,43,73.6,
EVANSVILLE SURGERY CENTER DEACONESS CAMPUS,15C0001060,1912096785,EVANSVILLE,IN,47710,2021,N/A,1,N/A,5,49,No Different Than the National Rate,10.8,7.7,15.3,,98.96,,0.93,,N/A,Number of Cases Too Small,N/A,N/A,N/A,1,295,No Different Than the National Rate,6.6,4.7,9.3,,,N/A,5
EVANSVILLE SURGERY CENTER DEACONESS CAMPUS,15C0001060,1912096785,EVANSVILLE,IN,47710,2022_Q1,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,114,96.5,
NEW LEXINGTON CLINIC PSC,18C0001025,1912097700,LEXINGTON,KY,40504,2021,100,,N/A,5,1722,No Different Than the National Rate,10,7.6,13.3,,100,,N/A,5,31,No Different Than the National Rate,2.2,1.4,3.4,,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
NEW LEXINGTON CLINIC PSC,18C0001025,1912097700,LEXINGTON,KY,40504,2022_Q1,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,235,96.5,
SURGCENTER OF BEL AIR,21C0001483,1912158684,BEL AIR,MD,21014,2021,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,99.16,,N/A,5,244,No Different Than the National Rate,2,1.3,3,,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
SURGCENTER OF BEL AIR,21C0001483,1912158684,BEL AIR,MD,21014,2022_Q1,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,59,78,
PACIFIC CATARACT AND LASER INSTITUTE INC PC,27C0001019,1912174996,GREAT FALLS,MT,59404,2021,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,0.43,,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
PACIFIC CATARACT AND LASER INSTITUTE INC PC,27C0001019,1912174996,GREAT FALLS,MT,59404,2022_Q1,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,20,66.9,
SURGERY CENTER AT TANASBOURNE LLC,38C0001090,1912177163,HILLSBORO,OR,97124,2021,95.24,,N/A,5,97,No Different Than the National Rate,11.4,8,16.2,,98.41,,0.25,,N/A,Number of Cases Too Small,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
SURGERY CENTER AT TANASBOURNE LLC,38C0001090,1912177163,HILLSBORO,OR,97124,2022_Q1,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,36,97.2,
VALDOSTA FOOT ANKLE SURGERY,11C0001181,1912196494,VALDOSTA,GA,31602,2021,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,Number of Cases Too Small,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
VALDOSTA FOOT ANKLE SURGERY,11C0001181,1912196494,VALDOSTA,GA,31602,2022_Q1,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
SURGICARE SURGICAL ASSOCIATES OF RIDGEWOOD LLC,31C0001239,1912199258,RIDGEWOOD,NJ,7450,2021,0,,N/A,5,439,No Different Than the National Rate,10.3,7.5,14.1,,100,,N/A,5,110,No Different Than the National Rate,2,1.3,3.1,,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
SURGICARE SURGICAL ASSOCIATES OF RIDGEWOOD LLC,31C0001239,1912199258,RIDGEWOOD,NJ,7450,2022_Q1,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,22,85.8,
SUNERGY OUTPATIENT SURG CTR FT MYERS,10C0001553,1912209800,FORT MYERS,FL,33966,2021,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
SUNERGY OUTPATIENT SURG CTR FT MYERS,10C0001553,1912209800,FORT MYERS,FL,33966,2022_Q1,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,53,61.5,
ATLANTIC SURGICAL CENTER LLC,05C0001964,1912239062,MONTEREY PARK,CA,91754,2021,N/A,5,N/A,5,N/A,Number of Cases Too Small,N/A,N/A,N/A,1,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
ATLANTIC SURGICAL CENTER LLC,05C0001964,1912239062,MONTEREY PARK,CA,91754,2022_Q1,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
ROCKWOOD EYE SURGERY CENTER,50C0001024,1912252693,SPOKANE,WA,99202,2021,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
ROCKWOOD EYE SURGERY CENTER,50C0001024,1912252693,SPOKANE,WA,99202,2022_Q1,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,38,59.6,
BRASELTON ENDOSCOPY CENTER LLC,11C0001395,1912265653,BRASELTON,GA,30517,2021,100,,N/A,5,1258,No Different Than the National Rate,10.5,7.8,14.3,,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
BRASELTON ENDOSCOPY CENTER LLC,11C0001395,1912265653,BRASELTON,GA,30517,2022_Q1,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,26,92.3,
HARBORSIDE SURERY CENTER LLC,21C0001535,1912267592,NATIONAL HARBOR,MD,20745,2021,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,1,,N/A,5,347,No Different Than the National Rate,2,1.4,2.8,,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
HARBORSIDE SURERY CENTER LLC,21C0001535,1912267592,NATIONAL HARBOR,MD,20745,2022_Q1,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,57,100,
CENTER FOR PAIN MANAGEMENT AMBULATORY SURGERY LTD,24C0001079,1912329871,ALEXANDRIA,MN,56308,2021,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,Number of Cases Too Small,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
CENTER FOR PAIN MANAGEMENT AMBULATORY SURGERY LTD,24C0001079,1912329871,ALEXANDRIA,MN,56308,2022_Q1,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,11,87.9,
DIGESTIVE HEALTH ENDOSCOPY CENTER LLC,34C0001169,1912340944,FAYETTEVILLE,NC,28306,2021,90.7,,N/A,5,1521,No Different Than the National Rate,9.9,7.4,13,,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
DIGESTIVE HEALTH ENDOSCOPY CENTER LLC,34C0001169,1912340944,FAYETTEVILLE,NC,28306,2022_Q1,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,30,83.1,
ST CHARLES SURGICAL CENTER,05C0002150,1912362955,THOUSAND OAKS,CA,91360,2021,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,Number of Cases Too Small,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
ST CHARLES SURGICAL CENTER,05C0002150,1912362955,THOUSAND OAKS,CA,91360,2022_Q1,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,7,N/A,1
DAVENPORT AMBULATORY SURGERY CENTER LLC,10C0001600,1912378357,DAVENPORT,FL,33837,2021,100,,N/A,5,185,No Different Than the National Rate,10.5,7.5,14.6,,100,,0,,N/A,Number of Cases Too Small,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
DAVENPORT AMBULATORY SURGERY CENTER LLC,10C0001600,1912378357,DAVENPORT,FL,33837,2022_Q1,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
SURGICAL CENTER OF PEAK ENDOSCOPY LLC,06C0001155,1912388026,COLORADO SPRINGS,CO,80907,2021,49.02,,N/A,5,652,No Different Than the National Rate,12.3,9.1,16.7,,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
SURGICAL CENTER OF PEAK ENDOSCOPY LLC,06C0001155,1912388026,COLORADO SPRINGS,CO,80907,2022_Q1,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,32,100,
GALEA CENTER LLC,05C0002221,1912412420,NEWPORT BEACH,CA,92660,2021,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,99.75,,N/A,5,N/A,Number of Cases Too Small,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
GALEA CENTER LLC,05C0002221,1912412420,NEWPORT BEACH,CA,92660,2022_Q1,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,18,82.8,
NWO SURGERY CENTER LLC,36C0001315,1912423633,FINDLAY,OH,45840,2021,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,93.92,,N/A,5,211,No Different Than the National Rate,2.2,1.5,3.2,,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
NWO SURGERY CENTER LLC,36C0001315,1912423633,FINDLAY,OH,45840,2022_Q1,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,47,82.4,
SUMMIT AMBULATORY SURGERY CENTER,21C0001142,1912434697,COLUMBIA,MD,21044,2021,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,97.83,,N/A,5,N/A,N/A,N/A,N/A,N/A,5,499,No Different Than the National Rate,4.1,2.9,5.6,,,N/A,5
SUMMIT AMBULATORY SURGERY CENTER,21C0001142,1912434697,COLUMBIA,MD,21044,2022_Q1,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,25,98.6,
WEST CREEK SURGERY CENTER,49C0001066,1912444340,RICHMOND,VA,23235,2021,N/A,5,N/A,5,129,No Different Than the National Rate,10.7,7.6,14.7,,90.93,,N/A,5,N/A,Number of Cases Too Small,N/A,N/A,N/A,1,N/A,Number of Cases Too Small,N/A,N/A,N/A,1,,N/A,5
WEST CREEK SURGERY CENTER,49C0001066,1912444340,RICHMOND,VA,23235,2022_Q1,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,74,83.8,
LUBBOCK SURGERY CENTER,45C0001630,1912447418,LUBBOCK,TX,79410,2021,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,97.4,,N/A,5,N/A,Number of Cases Too Small,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
LUBBOCK SURGERY CENTER,45C0001630,1912447418,LUBBOCK,TX,79410,2022_Q1,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,54,72.1,
PREMIER EYE SURGERY CENTER,06C0001179,1912460015,LAFAYETTE,CO,80026,2021,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,0.14,,0.38,,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
PREMIER EYE SURGERY CENTER,06C0001179,1912460015,LAFAYETTE,CO,80026,2022_Q1,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
DIGESTIVE HEALTH SPECIALISTS PA,34C0001205,1912476367,KING,NC,27021,2021,N/A,5,N/A,5,261,No Different Than the National Rate,9.7,7,13.5,,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
DIGESTIVE HEALTH SPECIALISTS PA,34C0001205,1912476367,KING,NC,27021,2022_Q1,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
SOG SURGERY CENTER LLC,25C0001098,1912480070,TUPELO,MS,38801,2021,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,100,,N/A,5,1201,No Different Than the National Rate,1.7,1.3,2.3,,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
SOG SURGERY CENTER LLC,25C0001098,1912480070,TUPELO,MS,38801,2022_Q1,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
PORT ARTHUR SURGICAL CENTER LLC DBA GULF COAST SURGERY CENTER,45C0001707,1912547746,PORT ARTHUR,TX,77642,2021,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
PORT ARTHUR SURGICAL CENTER LLC DBA GULF COAST SURGERY CENTER,45C0001707,1912547746,PORT ARTHUR,TX,77642,2022_Q1,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,18,71.7,
WEST COAST ENDOSCOPY CENTER,10C0001373,1912900143,CLEARWATER,FL,33756,2021,98.98,,N/A,5,1418,No Different Than the National Rate,11.2,8.5,14.8,,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
WEST COAST ENDOSCOPY CENTER,10C0001373,1912900143,CLEARWATER,FL,33756,2022_Q1,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,64,96.9,
SOUTHERN SURGERY CENTER,25C0001028,1912906157,HATTIESBURG,MS,39401,2021,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,99.8,,N/A,5,606,No Different Than the National Rate,2.1,1.5,2.9,,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
SOUTHERN SURGERY CENTER,25C0001028,1912906157,HATTIESBURG,MS,39401,2022_Q1,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,175,77.1,
THE UROLOGY CENTER PC,28C0001002,1912909144,OMAHA,NE,68114,2021,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,69.07,,N/A,5,N/A,N/A,N/A,N/A,N/A,5,529,No Different Than the National Rate,5.1,3.7,6.8,,,N/A,5
THE UROLOGY CENTER PC,28C0001002,1912909144,OMAHA,NE,68114,2022_Q1,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,36,88.9,
AZ WEST ENDOSCOPY CENTER LLC,03C0001335,1912909169,,AZ,,2021,38.73,,N/A,5,3583,No Different Than the National Rate,8.9,7.1,11.2,,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
AZ WEST ENDOSCOPY CENTER LLC,03C0001335,1912909169,,AZ,,2022_Q1,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,88,100,
KIPS BAY ENDOSCOPY CENTER LLC,33C0001078,1912909169,NEW YORK,NY,10016,2021,38.73,,N/A,5,3583,No Different Than the National Rate,8.9,7.1,11.2,,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
KIPS BAY ENDOSCOPY CENTER LLC,33C0001078,1912909169,NEW YORK,NY,10016,2022_Q1,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,88,100,
CENTENNIAL SURGERY CENTER,31C0001123,1912909433,VOORHEES,NJ,8043,2021,92.86,,N/A,5,2031,No Different Than the National Rate,9.3,7,12.2,,100,,N/A,5,51,No Different Than the National Rate,2.2,1.4,3.5,,100,No Different Than the National Rate,4.8,3,7.2,,,N/A,5
CENTENNIAL SURGERY CENTER,31C0001123,1912909433,VOORHEES,NJ,8043,2022_Q1,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,73,91.3,
SOUTHWESTERN AMBULATORY SURGERY CENTER LLC,39C0001017,1912933680,WEST MIFFLIN,PA,15122,2021,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,100,,0.48,,N/A,Number of Cases Too Small,N/A,N/A,N/A,1,N/A,Number of Cases Too Small,N/A,N/A,N/A,1,,N/A,5
SOUTHWESTERN AMBULATORY SURGERY CENTER LLC,39C0001017,1912933680,WEST MIFFLIN,PA,15122,2022_Q1,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,99,89.2,
KALISPELL REGIONAL MEDICAL CENTER INC,27C0001022,1912945544,KALISPELL,MT,59901,2021,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,111,No Different Than the National Rate,2.2,1.4,3.3,,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
KALISPELL REGIONAL MEDICAL CENTER INC,27C0001022,1912945544,KALISPELL,MT,59901,2022_Q1,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
PASTEUR PLAZA SURGERY CENTER LP,45C0001314,1912965963,SAN ANTONIO,TX,78229,2021,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,99.82,,N/A,5,N/A,N/A,N/A,N/A,N/A,5,931,No Different Than the National Rate,5.6,4.4,7.2,,,N/A,5
PASTEUR PLAZA SURGERY CENTER LP,45C0001314,1912965963,SAN ANTONIO,TX,78229,2022_Q1,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,102,100,
ADVANCED SURGERY CENTER LLC,15C0001070,1912971326,LAFAYETTE,IN,47905,2021,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,0,,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
ADVANCED SURGERY CENTER LLC,15C0001070,1912971326,LAFAYETTE,IN,47905,2022_Q1,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,17,100,
MEDICAL ARTS SURGERY CENTER AT SOUTH MIAMI,10C0001460,1912982349,MIAMI,FL,33143,2021,N/A,5,N/A,5,N/A,Number of Cases Too Small,N/A,N/A,N/A,1,100,,N/A,5,N/A,Number of Cases Too Small,N/A,N/A,N/A,1,N/A,Number of Cases Too Small,N/A,N/A,N/A,1,,N/A,5
MEDICAL ARTS SURGERY CENTER AT SOUTH MIAMI,10C0001460,1912982349,MIAMI,FL,33143,2022_Q1,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,155,98.5,
HOSPITAL SAN ANTONIO INC,40C0001024,1912987629,MAYAGUEZ,PR,680,2021,N/A,5,N/A,5,N/A,Number of Cases Too Small,N/A,N/A,N/A,1,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
HOSPITAL SAN ANTONIO INC,40C0001024,1912987629,MAYAGUEZ,PR,680,2022_Q1,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
BOISE ENDOSCOPY CENTER LLC,13C0001057,1912992900,MERIDIAN,ID,83642,2021,54.17,,N/A,5,1651,No Different Than the National Rate,10.5,7.9,13.7,,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
BOISE ENDOSCOPY CENTER LLC,13C0001057,1912992900,MERIDIAN,ID,83642,2022_Q1,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,53,92.5,
SURGICENTER OF KANSAS CITY LLC,26C0001002,1912993833,KANSAS CITY,MO,64131,2021,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,100,,0,,493,No Different Than the National Rate,2,1.4,2.9,,N/A,Number of Cases Too Small,N/A,N/A,N/A,1,,N/A,5
